sample_id,dataset_name,audio_path,tab_path,split
clean_stratocaster_clean_neck/Doors (The) - People Are Strange (4) - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Doors (The) - People Are Strange (4) - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Doors (The) - People Are Strange (4) - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Doors (The) - People Are Strange (4) - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Doors (The) - People Are Strange (4) - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Doors (The) - People Are Strange (4) - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Doors (The) - People Are Strange (4) - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Doors (The) - People Are Strange (4) - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Doors (The) - People Are Strange (4) - gp4__1 - Electric Jazz Guitar.gp5,train
dist_stratocaster_clean_bridge/Trigger Happy - Judas - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Trigger Happy - Judas - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Trigger Happy - Judas - gp4__1 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Trigger Happy - Judas - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Trigger Happy - Judas - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Trigger Happy - Judas - gp4__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Trigger Happy - Judas - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Trigger Happy - Judas - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Trigger Happy - Judas - gp4__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Trigger Happy - Judas - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Trigger Happy - Judas - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Trigger Happy - Judas - gp4__1 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_bridge/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Pearl Jam - Alive (3) - gp4__1 - Overdriven Guitar.gp5,train
"clean_stratocaster_clean_bridge/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_bridge/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar.gp5",train
"clean_stratocaster_clean_neck/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_neck/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar.gp5",train
"clean_vintage_clean_bridge/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_bridge/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar.gp5",train
"clean_vintage_clean_neck/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_neck/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Hendrix, Jimi - Castles Made Of Sand - gp3__2 - Electric Jazz Guitar.gp5",train
clean_stratocaster_clean_bridge/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Lump Grunge - S - W - F - gp4__1 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_bridge/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Police (The) - Message In A Bottle - gp4__1 - Electric Clean Guitar.gp5,train
"clean_stratocaster_clean_bridge/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_bridge/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar.gp5",train
"clean_stratocaster_clean_neck/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_neck/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar.gp5",train
"clean_vintage_clean_bridge/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_bridge/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar.gp5",train
"clean_vintage_clean_neck/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_neck/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Stoutenburg, Matt - Five Finger Fantasy - gp4__1 - Electric Jazz Guitar.gp5",train
dist_stratocaster_clean_bridge/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Rage Against The Machine - the ghost of tom joad (2) - gp3__1 - Distortion Guitar.gp5,train
"clean_stratocaster_clean_bridge/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_bridge/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar.gp5",train
"clean_stratocaster_clean_neck/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_neck/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar.gp5",train
"clean_vintage_clean_bridge/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_bridge/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar.gp5",train
"clean_vintage_clean_neck/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_neck/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Mitchell, Eddy - 18 Ans Demain - gp4__3 - Electric Clean Guitar.gp5",train
clean_stratocaster_clean_bridge/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Velvet Underground (The) - Venus In Furs - gp4__1 - Electric Clean Guitar.gp5,train
dist_stratocaster_clean_bridge/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Mercyful Fate - Holy Water - gp4__2 - Distortion Guitar.gp5,train
clean_stratocaster_clean_bridge/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Sonic Magnum - life is my home - gp3__2 - Electric Jazz Guitar.gp5,train
dist_stratocaster_clean_bridge/Stratovarius - What Can I Say - gp3__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Stratovarius - What Can I Say - gp3__1 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Stratovarius - What Can I Say - gp3__1 - Overdriven Guitar.gp5,train
